DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	4q25	4	110840331	PITX2	LINC01438 - MIR297	ENSG00000249519	ENSG00000215961		42987	20251	rs3853445-T	rs3853445	0	3853445	regulatory_region_variant	1	0.67	2E-34	33.69897000433602	(Japanese)	1.33	[1.271-1.391]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	1p13.2	1	111849738	KCND3	KCND3			ENSG00000171385			rs12044963-A	rs12044963	0	12044963	intron_variant	0	0.502	4E-15	14.397940008672037		1.11	[1.082-1.14]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	1q32.1	1	203057463	PPFIA4	PPFIA4			ENSG00000143847			rs17461925-A	rs17461925	0	17461925	intron_variant	0	0.797	9E-11	10.045757490560675		1.077	[1.053-1.102]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	2p14	2	65045228	SLC1A4, CEP68	LINC02245, LINC02576			ENSG00000237638, ENSG00000232613			rs2540953-G	rs2540953	0	2540953	intron_variant	0	0.65	3E-17	16.522878745280337		1.094	[1.071-1.117]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	4q34.1	4	173682953	HAND2	HAND2-AS1 - LINC02269	ENSG00000237125	ENSG00000250708		23257	16129	rs7698692-A	rs7698692	0	7698692	intergenic_variant	1	0.505	8E-16	15.096910013008056		1.129	[1.096-1.163]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	10p12.31	10	20868692	NEBL	NEBL			ENSG00000078114			rs2296610-T	rs2296610	0	2296610	missense_variant	0	0.125	2E-14	13.698970004336019		1.195	[1.141-1.251]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	10q24.33	10	103717405	SH3PXD2A	SH3PXD2A			ENSG00000107957			rs2047036-G	rs2047036	0	2047036	intron_variant	0	0.257	2E-11	10.698970004336019		1.078	[1.055-1.102]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	5q31.3	5	140333293	HBEGF	HBEGF			ENSG00000113070			rs13385-A	rs13385	0	13385	3_prime_UTR_variant	0	0.375	2E-7	6.698970004336019	(Japanese)	1.094	[1.058-1.131]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	9q22.2	9	90890978	SYK	SYK			ENSG00000165025			rs1675334-G	rs1675334	0	1675334	intron_variant	0	0.291	6E-6	5.221848749616356	(Japanese)	1.087	[1.048-1.126]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	4q25	4	110793733	PITX2	NA - LINC01438		ENSG00000249519			670	rs2220427-T	rs2220427	0	2220427	regulatory_region_variant	1	0.45	2E-134	133.69897000433602	(Japanese)	1.707	[1.635-1.783]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	7q31.2	7	116560326	CAV1	CAV1			ENSG00000105974			rs1049334-G	rs1049334	0	1049334	3_prime_UTR_variant	0	0.71	2E-14	13.698970004336019	(Japanese)	1.203	[1.148-1.261]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	10q24.33	10	103565017	NEURL1	NEURL1			ENSG00000107954			rs60572254-T	rs60572254	1	12415501	intron_variant	0	0.09	3E-24	23.522878745280337	(Japanese)	1.43	[1.336-1.532]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	6q22.31	6	122093011	GJA1, HSF2							rs13219206-C	rs13219206	0	13219206	intergenic_variant	1	0.72	4E-8	7.3979400086720375	(Japanese)	1.144	[1.091-1.198]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	1q24.2	1	170643732	PRRX1	GORAB - PRRX1	ENSG00000120370	ENSG00000116132		89898	18996	rs639652-G	rs639652	0	639652	intron_variant	1	0.54	4E-9	8.397940008672037	(Japanese)	1.135	[1.086-1.184]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	12q24.21	12	114355435	TBX5	TBX5			ENSG00000089225			rs883079-T	rs883079	0	883079	3_prime_UTR_variant	0	0.42	5E-15	14.301029995663981	(Japanese)	1.184	[1.134-1.236]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	12q24.11	12	111269073	CUX2	CUX2			ENSG00000111249			rs4766566-T	rs4766566	0	4766566	intron_variant	0	0.68	7E-6	5.154901959985743	(Japanese)	1.11	[1.062-1.162]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2017-07-21	28416822	Low SK	2017-04-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28416822	Identification of six new genetic loci associated with atrial fibrillation in the Japanese population.	Atrial fibrillation	8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls	3,120 Japanese ancestry cases, 125,064 Japanese ancestry controls, 15,993 European ancestry cases, 113,719 European ancestry controls	16q22.3	16	73017721	ZFHX3	ZFHX3			ENSG00000140836			rs2106261-T	rs2106261	0	2106261	intron_variant	0	0.31	1E-35	35.0	(Japanese)	1.326	[1.267-1.387]	Illumina [5018049] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST004373	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	1p36.33	1	983237		PERM1 - HES4	ENSG00000187642	ENSG00000188290		1144	15725	rs4970418-A	rs4970418	0	4970418	upstream_gene_variant	1	0.159	1E-9	9.0		0.0532	[0.036-0.07] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	1p36.21	1	15872556		SPEN			ENSG00000065526			rs9782984-C	rs9782984	0	9782984	intron_variant	0	0.8222	5E-9	8.301029995663981		0.0585	[0.039-0.078] unit decrease	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	1p34.3	1	38920042		RHBDL2			ENSG00000158315			rs75414548-A	rs75414548	0	75414548	intron_variant	0	0.0725	2E-8	7.698970004336019		0.072	[0.047-0.097] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	1p21.2	1	99683752		PALMD			ENSG00000099260			rs1933723-A	rs1933723	0	1933723	non_coding_transcript_exon_variant	0	0.6786	3E-8	7.522878745280337		0.0349	[0.023-0.047] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	4q13.3	4	70911218		MOB1B			ENSG00000173542			rs12512502-C	rs12512502	0	12512502	intron_variant	0	0.6147	2E-8	7.698970004336019		0.0339	[0.022-0.046] unit decrease	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	4q21.22	4	82989559		LIN54			ENSG00000189308			rs6841049-G	rs6841049	0	6841049	intron_variant	0	0.5397	1E-9	9.0		0.0359	[0.024-0.047] unit decrease	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	5q31.3	5	140323701		PFDN1 - HBEGF	ENSG00000113068	ENSG00000113070		20588	9142	rs17118812-C	rs17118812	0	17118812	intergenic_variant	1	0.3028	2E-10	9.698970004336019		0.0401	[0.028-0.052] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	6p22.3	6	22598030		CASC15			ENSG00000272168			rs7766436-T	rs7766436	0	7766436	intron_variant	0	0.2697	3E-8	7.522878745280337		0.0357	[0.023-0.048] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	6q14.1	6	75454873		FILIP1			ENSG00000118407			rs12209223-A	rs12209223	0	12209223	intron_variant	0	0.1164	4E-13	12.397940008672037		0.0665	[0.048-0.085] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	6q23.3	6	134797951		FAM8A6P - MEMO1P2	ENSG00000218772	ENSG00000213117		193253	99923	rs4896104-T	rs4896104	0	4896104	intergenic_variant	1	0.5909	5E-10	9.301029995663981		0.038	[0.026-0.05] unit decrease	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	7q22.3	7	105972290		CDHR3			ENSG00000128536			rs2727757-G	rs2727757	0	2727757	intron_variant	0	0.3257	7E-9	8.154901959985743		0.0372	[0.025-0.05] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
2023-01-25	36653681	Miyazawa K	2023-01-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36653681	Cross-ancestry genome-wide analysis of atrial fibrillation unveils disease biology and enables cardioembolic risk prediction.	Atrial fibrillation	77,690 European ancestry cases, 1,167,040 European ancestry controls, 67,864 Japanese ancestry cases, 1,026,594 Japanese ancestry controls	NA	8q24.11	8	117851173		EXT1			ENSG00000182197			rs17430357-T	rs17430357	0	17430357	intron_variant	0	0.1869	4E-8	7.3979400086720375		0.0411	[0.026-0.056] unit increase	Illumina [5000630] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST90204201	Genome-wide genotyping array
